,drug_a_name,drug_b_name,cell_line,synergy,fold,DepMap_ID,stripped_cell_line_name,drugA_canonical_smi,drugB_canonical_smi,synergy_clean,label_0,label_1
5530,DOXORUBICIN,DINACICLIB,UACC62,-19.7928176562,0,ACH-000425,UACC62,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,-19.7928176562,0,1
5532,DOXORUBICIN,DINACICLIB,UWB1289,-9.7111992786,0,ACH-001418,UWB1289,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,-9.7111992786,1,2
5533,DOXORUBICIN,DINACICLIB,VCAP,1.9355980583,0,ACH-000115,VCAP,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,1.9355980583,1,2
5534,DOXORUBICIN,DINACICLIB,ZR751,3.5448548003,0,ACH-000097,ZR751,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCCC3CCO)nc12,3.5448548003,1,2
5535,DOXORUBICIN,ERLOTINIB,A2058,3.0785296833,1,ACH-000788,A2058,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,3.0785296833,1,2
5536,DOXORUBICIN,ERLOTINIB,A2780,9.169322298,1,ACH-000657,A2780,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,9.169322298,1,2
5537,DOXORUBICIN,ERLOTINIB,A375,-5.4091914419,1,ACH-000219,A375,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-5.4091914419,1,2
5538,DOXORUBICIN,ERLOTINIB,A427,-5.677250808,1,ACH-000757,A427,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-5.677250808,1,2
5539,DOXORUBICIN,ERLOTINIB,CAOV3,7.8927904769,1,ACH-000713,CAOV3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,7.8927904769,1,2
5541,DOXORUBICIN,ERLOTINIB,DLD1,-12.6045796785,1,ACH-001061,DLD1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-12.6045796785,0,1
5543,DOXORUBICIN,ERLOTINIB,ES2,-4.4883258866,1,ACH-000906,ES2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-4.4883258866,1,2
5544,DOXORUBICIN,ERLOTINIB,HCT116,15.8137116684,1,ACH-000971,HCT116,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,15.8137116684,2,3
5545,DOXORUBICIN,ERLOTINIB,HT144,9.0409540036,1,ACH-000322,HT144,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,9.0409540036,1,2
5546,DOXORUBICIN,ERLOTINIB,HT29,6.1397277383,1,ACH-000552,HT29,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,6.1397277383,1,2
5547,DOXORUBICIN,ERLOTINIB,KPL1,4.3811384855,1,ACH-000028,KPL1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,4.3811384855,1,2
5549,DOXORUBICIN,ERLOTINIB,LOVO,21.3650677477,1,ACH-000950,LOVO,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,21.3650677477,2,3
5550,DOXORUBICIN,ERLOTINIB,MDAMB436,-1.3024580637,1,ACH-000573,MDAMB436,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-1.3024580637,1,2
5552,DOXORUBICIN,ERLOTINIB,NCIH1650,11.0151241044,1,ACH-000035,NCIH1650,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,11.0151241044,2,3
5553,DOXORUBICIN,ERLOTINIB,NCIH2122,21.061800577,1,ACH-000311,NCIH2122,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,21.061800577,2,3
5554,DOXORUBICIN,ERLOTINIB,NCIH23,4.9069098552,1,ACH-000900,NCIH23,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,4.9069098552,1,2
5555,DOXORUBICIN,ERLOTINIB,NCIH460,9.7642673122,1,ACH-000463,NCIH460,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,9.7642673122,1,2
5556,DOXORUBICIN,ERLOTINIB,NCIH520,-3.8243867166,1,ACH-000395,NCIH520,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-3.8243867166,1,2
5558,DOXORUBICIN,ERLOTINIB,OV90,-17.8033441676,1,ACH-000291,OV90,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-17.8033441676,0,1
5560,DOXORUBICIN,ERLOTINIB,PA1,-12.5422497943,1,ACH-001374,PA1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-12.5422497943,0,1
5561,DOXORUBICIN,ERLOTINIB,RKO,11.1358270344,1,ACH-000943,RKO,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,11.1358270344,2,3
5562,DOXORUBICIN,ERLOTINIB,RPMI7951,-7.2039851116,1,ACH-000348,RPMI7951,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-7.2039851116,1,2
5563,DOXORUBICIN,ERLOTINIB,SKMEL30,-0.2450923684,1,ACH-000810,SKMEL30,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-0.2450923684,1,2
5564,DOXORUBICIN,ERLOTINIB,SKMES1,-7.5893902304,1,ACH-000665,SKMES1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-7.5893902304,1,2
5565,DOXORUBICIN,ERLOTINIB,SKOV3,-21.427938853,1,ACH-000811,SKOV3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,-21.427938853,0,1
5566,DOXORUBICIN,ERLOTINIB,SW620,4.8734952188,1,ACH-000651,SW620,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,4.8734952188,1,2
5567,DOXORUBICIN,ERLOTINIB,SW837,31.142498049,1,ACH-000421,SW837,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,31.142498049,2,4
5568,DOXORUBICIN,ERLOTINIB,T47D,23.9114139301,1,ACH-000147,T47D,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,23.9114139301,2,3
5569,DOXORUBICIN,ERLOTINIB,UACC62,16.1797761532,1,ACH-000425,UACC62,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,16.1797761532,2,3
5571,DOXORUBICIN,ERLOTINIB,UWB1289,2.5730260935,1,ACH-001418,UWB1289,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,2.5730260935,1,2
5572,DOXORUBICIN,ERLOTINIB,VCAP,12.4144753374,1,ACH-000115,VCAP,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,12.4144753374,2,3
5573,DOXORUBICIN,ERLOTINIB,ZR751,22.7573190274,1,ACH-000097,ZR751,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,22.7573190274,2,3
5574,DOXORUBICIN,GELDANAMYCIN,A2058,8.7563453001,0,ACH-000788,A2058,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,8.7563453001,1,2
5575,DOXORUBICIN,GELDANAMYCIN,A2780,2.6976574344,0,ACH-000657,A2780,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,2.6976574344,1,2
5576,DOXORUBICIN,GELDANAMYCIN,A375,-6.025828119,0,ACH-000219,A375,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-6.025828119,1,2
5577,DOXORUBICIN,GELDANAMYCIN,A427,6.7688855122,0,ACH-000757,A427,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,6.7688855122,1,2
5578,DOXORUBICIN,GELDANAMYCIN,CAOV3,-12.660275194,0,ACH-000713,CAOV3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-12.660275194,0,1
5580,DOXORUBICIN,GELDANAMYCIN,DLD1,-7.3328970196,0,ACH-001061,DLD1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-7.3328970196,1,2
5582,DOXORUBICIN,GELDANAMYCIN,ES2,3.5733888166,0,ACH-000906,ES2,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,3.5733888166,1,2
5583,DOXORUBICIN,GELDANAMYCIN,HCT116,-3.9962972436,0,ACH-000971,HCT116,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-3.9962972436,1,2
5584,DOXORUBICIN,GELDANAMYCIN,HT144,-2.4995397675,0,ACH-000322,HT144,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-2.4995397675,1,2
5585,DOXORUBICIN,GELDANAMYCIN,HT29,-0.7380968098,0,ACH-000552,HT29,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-0.7380968098,1,2
5586,DOXORUBICIN,GELDANAMYCIN,KPL1,-13.1000376123,0,ACH-000028,KPL1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-13.1000376123,0,1
5588,DOXORUBICIN,GELDANAMYCIN,LOVO,-8.2426738921,0,ACH-000950,LOVO,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-8.2426738921,1,2
5589,DOXORUBICIN,GELDANAMYCIN,MDAMB436,-7.5300984217,0,ACH-000573,MDAMB436,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-7.5300984217,1,2
5591,DOXORUBICIN,GELDANAMYCIN,NCIH1650,-13.405228239,0,ACH-000035,NCIH1650,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-13.405228239,0,1
5592,DOXORUBICIN,GELDANAMYCIN,NCIH2122,-9.2191542971,0,ACH-000311,NCIH2122,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-9.2191542971,1,2
5593,DOXORUBICIN,GELDANAMYCIN,NCIH23,-23.6318948039,0,ACH-000900,NCIH23,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-23.6318948039,0,1
5594,DOXORUBICIN,GELDANAMYCIN,NCIH460,2.8567769672,0,ACH-000463,NCIH460,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,2.8567769672,1,2
5595,DOXORUBICIN,GELDANAMYCIN,NCIH520,-13.93060179,0,ACH-000395,NCIH520,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-13.93060179,0,1
5597,DOXORUBICIN,GELDANAMYCIN,OV90,-7.2750099991,0,ACH-000291,OV90,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-7.2750099991,1,2
5599,DOXORUBICIN,GELDANAMYCIN,PA1,-14.6960711199,0,ACH-001374,PA1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-14.6960711199,0,1
5600,DOXORUBICIN,GELDANAMYCIN,RKO,-7.9629941283,0,ACH-000943,RKO,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-7.9629941283,1,2
5601,DOXORUBICIN,GELDANAMYCIN,RPMI7951,-3.0537038941,0,ACH-000348,RPMI7951,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-3.0537038941,1,2
5602,DOXORUBICIN,GELDANAMYCIN,SKMEL30,-4.0967922142,0,ACH-000810,SKMEL30,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-4.0967922142,1,2
5603,DOXORUBICIN,GELDANAMYCIN,SKMES1,-10.2091468894,0,ACH-000665,SKMES1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-10.2091468894,0,1
5604,DOXORUBICIN,GELDANAMYCIN,SKOV3,-7.5528350869,0,ACH-000811,SKOV3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-7.5528350869,1,2
5605,DOXORUBICIN,GELDANAMYCIN,SW620,-3.8070007686,0,ACH-000651,SW620,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-3.8070007686,1,2
5606,DOXORUBICIN,GELDANAMYCIN,SW837,6.271989253,0,ACH-000421,SW837,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,6.271989253,1,2
5607,DOXORUBICIN,GELDANAMYCIN,T47D,6.3488425443,0,ACH-000147,T47D,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,6.3488425443,1,2
5608,DOXORUBICIN,GELDANAMYCIN,UACC62,-13.6567174975,0,ACH-000425,UACC62,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-13.6567174975,0,1
5610,DOXORUBICIN,GELDANAMYCIN,UWB1289,6.2561531372,0,ACH-001418,UWB1289,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,6.2561531372,1,2
5611,DOXORUBICIN,GELDANAMYCIN,VCAP,9.0383236279,0,ACH-000115,VCAP,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,9.0383236279,1,2
5612,DOXORUBICIN,GELDANAMYCIN,ZR751,-5.5319051671,0,ACH-000097,ZR751,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COC1=C2CC(C)CC(OC)C(O)C(C)C=C(C)C(OC(N)=O)C(OC)C=CC=C(C)C(=O)NC(=CC1=O)C2=O,-5.5319051671,1,2
5613,DOXORUBICIN,L778123,A2058,10.0811285083,0,ACH-000788,A2058,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,10.0811285083,2,3
5614,DOXORUBICIN,L778123,A2780,0.5067832205,0,ACH-000657,A2780,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,0.5067832205,1,2
5615,DOXORUBICIN,L778123,A375,0.7977767213,0,ACH-000219,A375,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,0.7977767213,1,2
5616,DOXORUBICIN,L778123,A427,-4.1643508612,0,ACH-000757,A427,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,-4.1643508612,1,2
5617,DOXORUBICIN,L778123,CAOV3,-8.4546910618,0,ACH-000713,CAOV3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,-8.4546910618,1,2
